래시가드,,,,NNP,*,F,래시가드,*,*,*,*
폴로푸퍼,,,,NNP,*,F,폴로푸퍼,*,*,*,*
마이크로,,,,NNP,*,F,마이크로,*,*,*,*
푸름이,,,,NNP,*,F,푸름이,*,*,*,*
트루맘,,,,NNP,*,T,트루맘,*,*,*,*
키즈엠,,,,NNP,*,T,키즈엠,*,*,*,*
브러쉬,,,,NNP,*,F,브러쉬,*,*,*,*
반바지,,,,NNP,*,F,반바지,*,*,*,*
헬맷,,,,NNP,*,T,헬맷,*,*,*,*
쏘셔,,,,NNP,*,F,쏘셔,*,*,*,*
오즈세컨,,,,NNP,*,T,오즈세컨,*,*,*,*
아띠빠스,,,,NNP,*,F,아띠빠스,*,*,*,*
벨레다,,,,NNP,*,F,벨레다,*,*,*,*
텀스,,,,NNP,*,F,텀스,*,*,*,*
세덱,,,,NNP,*,T,세덱,*,*,*,*
베게,,,,NNP,*,F,베게,*,*,*,*
굿즈,,,,NNP,*,F,굿즈,*,*,*,*
v20,,,,NNP,*,F,v20,*,*,*,*
트렘폴린,,,,NNP,*,T,트렘폴린,*,*,*,*
트라이더,,,,NNP,*,F,트라이더,*,*,*,*
버드시아,,,,NNP,*,F,버드시아,*,*,*,*
립프로그,,,,NNP,*,F,립프로그,*,*,*,*
풋머프,,,,NNP,*,F,풋머프,*,*,*,*
파크론,,,,NNP,*,T,파크론,*,*,*,*
천혜향,,,,NNP,*,T,천혜향,*,*,*,*
왈라부,,,,NNP,*,F,왈라부,*,*,*,*
이지고,,,,NNP,*,F,이지고,*,*,*,*
수담뿍,,,,NNP,*,T,수담뿍,*,*,*,*
빌리프,,,,NNP,*,F,빌리프,*,*,*,*
버츠비,,,,NNP,*,F,버츠비,*,*,*,*
렛잇비,,,,NNP,*,F,렛잇비,*,*,*,*
딥디크,,,,NNP,*,F,딥디크,*,*,*,*
g3,,,,NNP,*,F,g3,*,*,*,*
질스튜어트,,,,NNP,*,F,질스튜어트,*,*,*,*
스와비넥스,,,,NNP,*,F,스와비넥스,*,*,*,*
커트러리,,,,NNP,*,F,커트러리,*,*,*,*
빌레로이,,,,NNP,*,F,빌레로이,*,*,*,*
그레이트,,,,NNP,*,F,그레이트,*,*,*,*
짐맥,,,,NNP,*,T,짐맥,*,*,*,*
직화,,,,NNP,*,F,직화,*,*,*,*
v10,,,,NNP,*,F,v10,*,*,*,*
k2,,,,NNP,*,F,k2,*,*,*,*
엘리펀트,,,,NNP,*,F,엘리펀트,*,*,*,*
어라운드,,,,NNP,*,F,어라운드,*,*,*,*
미니버기,,,,NNP,*,F,미니버기,*,*,*,*
모이몰른,,,,NNP,*,T,모이몰른,*,*,*,*
써모스,,,,NNP,*,F,써모스,*,*,*,*
윈켈,,,,NNP,*,T,윈켈,*,*,*,*
곰솥,,,,NNP,*,T,곰솥,*,*,*,*
신세계,,,,NNP,*,F,신세계,*,*,*,*
메이센,,,,NNP,*,T,메이센,*,*,*,*
홈바,,,,NNP,*,F,홈바,*,*,*,*
핀덴,,,,NNP,*,T,핀덴,*,*,*,*
포크레인,,,,NNP,*,T,포크레인,*,*,*,*
퍼들점퍼,,,,NNP,*,F,퍼들점퍼,Compound,*,*,퍼들/NNP/*+점퍼/NNG/*
윙라이온,,,,NNP,*,T,윙라이온,*,*,*,*
엑스박스,,,,NNP,*,F,엑스박스,*,*,*,*
좌탁,,,,NNP,*,T,좌탁,*,*,*,*
마켓비,,,,NNP,*,F,마켓비,*,*,*,*
레페토,,,,NNP,*,F,레페토,*,*,*,*
메니큐어,,,,NNP,*,F,메니큐어,*,*,*,*
에끌레브,,,,NNP,*,F,에끌레브,*,*,*,*
토이다,,,,NNP,*,F,토이다,*,*,*,*
캐비넷,,,,NNP,*,T,캐비넷,*,*,*,*
압소바,,,,NNP,*,F,압소바,*,*,*,*
휘트니스,,,,NNP,*,F,휘트니스,*,*,*,*
프레벨,,,,NNP,*,T,프레벨,*,*,*,*
엠씨엠,,,,NNP,*,T,엠씨엠,*,*,*,*
수딩젤,,,,NNP,*,T,수딩젤,*,*,*,*
블러셔,,,,NNP,*,F,블러셔,*,*,*,*
펜타스톰,,,,NNP,*,T,펜타스톰,*,*,*,*
앤클라인,,,,NNP,*,T,앤클라인,*,*,*,*
알로앤루,,,,NNP,*,F,알로앤루,*,*,*,*
눅스,,,,NNP,*,F,눅스,*,*,*,*
18k,,,,NNP,*,F,18k,*,*,*,*
드리퍼,,,,NNP,*,F,드리퍼,*,*,*,*
대리석,,,,NNP,*,T,대리석,*,*,*,*
노리개,,,,NNP,*,F,노리개,*,*,*,*
쟈켓,,,,NNP,*,T,쟈켓,*,*,*,*
앵클,,,,NNP,*,T,앵클,*,*,*,*
포그네,,,,NNP,*,F,포그네,*,*,*,*
코레카,,,,NNP,*,F,코레카,*,*,*,*
짤순이,,,,NNP,*,F,짤순이,*,*,*,*
삐아제,,,,NNP,*,F,삐아제,*,*,*,*
다이노코어,,,,NNP,*,F,다이노코어,*,*,*,*
홍이장군,,,,NNP,*,T,홍이장군,Compound,*,*,홍이/NNP/*+장군/NNG/*
닥터드레,,,,NNP,*,F,닥터드레,*,*,*,*
꼬네상스,,,,NNP,*,F,꼬네상스,*,*,*,*
보틀,,,,NNP,*,T,보틀,*,*,*,*
르샵,,,,NNP,*,T,르샵,*,*,*,*
데싱,,,,NNP,*,T,데싱,*,*,*,*
네소,,,,NNP,*,F,네소,*,*,*,*
이니스프리,,,,NNP,*,F,이니스프리,*,*,*,*
실리트,,,,NNP,*,F,실리트,*,*,*,*
메똔느,,,,NNP,*,F,메똔느,*,*,*,*
파슬,,,,NNP,*,T,파슬,*,*,*,*
쿡탑,,,,NNP,*,T,쿡탑,*,*,*,*
얼쓰마마,,,,NNP,*,F,얼쓰마마,*,*,*,*
디스펜서,,,,NNP,*,F,디스펜서,*,*,*,*
플렉사,,,,NNP,*,F,플렉사,*,*,*,*
찜질기,,,,NNG,*,F,찜질기,Compound,*,*,찜질/NNG/*+기/NNG/*
라지에이터,,,,NNP,*,F,라지에이터,*,*,*,*
쿠진아트,,,,NNP,*,F,쿠진아트,*,*,*,*
포브,,,,NNP,*,F,포브,*,*,*,*
콰니,,,,NNP,*,F,콰니,*,*,*,*
레노마,,,,NNP,*,F,레노마,*,*,*,*
몽끌레어,,,,NNP,*,F,몽끌레어,*,*,*,*
모카포트,,,,NNP,*,F,모카포트,Compound,*,*,모카/NNP/*+포트/NNP/*
프래니,,,,NNP,*,F,프래니,*,*,*,*
두노,,,,NNP,*,F,두노,*,*,*,*
마데카,,,,NNP,*,F,마데카,*,*,*,*
레스포,,,,NNP,*,F,레스포,*,*,*,*
덕다운,,,,NNP,*,T,덕다운,*,*,*,*
기저기,,,,NNP,*,F,기저기,*,*,*,*
극세사,,,,NNP,*,F,극세사,*,*,*,*
통큰,,,,NNP,*,T,통큰,*,*,*,*
쪼리,,,,NNP,*,F,쪼리,*,*,*,*
탁구채,,,,NNG,*,F,탁구채,Compound,*,*,탁구/NNG/*+채/NNG/*
오알티,,,,NNP,*,F,오알티,*,*,*,*
엠보드,,,,NNP,*,F,엠보드,*,*,*,*
아우터,,,,NNP,*,F,아우터,*,*,*,*
유리아쥬,,,,NNP,*,F,유리아쥬,*,*,*,*
아이링고,,,,NNP,*,F,아이링고,*,*,*,*
북클레벤,,,,NNP,*,T,북클레벤,*,*,*,*
메리어트,,,,NNP,*,F,메리어트,*,*,*,*
오리궁뎅이,,,,NNG,*,F,오리궁뎅이,Compound,*,*,오리/NNG/*+궁뎅이/NNG/*
피콜리노,,,,NNP,*,F,피콜리노,*,*,*,*
롯지,,,,NNP,*,F,롯지,*,*,*,*
록시,,,,NNP,*,F,록시,*,*,*,*
트롬,,,,NNP,*,T,트롬,*,*,*,*
집업,,,,NNP,*,T,집업,*,*,*,*
삐뽀,,,,NNP,*,F,삐뽀,*,*,*,*
보타이,,,,NNP,*,F,보타이,*,*,*,*
떡볶이,,,,NNP,*,F,떡볶이,*,*,*,*
놀배북,,,,NNP,*,T,놀배북,Compound,*,*,놀배/NNP/*+북/NNG/*
너프건,,,,NNP,*,T,너프건,*,*,*,*
휴럼,,,,NNP,*,T,휴럼,*,*,*,*
자카디,,,,NNP,*,F,자카디,*,*,*,*
아이롱,,,,NNP,*,T,아이롱,*,*,*,*
스피닝,,,,NNP,*,T,스피닝,*,*,*,*
그레이프씨드,,,,NNP,*,F,그레이프씨드,Compound,*,*,그레이프/NNP/*+씨드/NNP/*
폴스부띠끄,,,,NNP,*,F,폴스부띠끄,Compound,*,*,폴스/NNP/*+부띠끄/NNP/*
엑티비티가든,,,,NNP,*,T,엑티비티가든,Compound,*,*,엑티비티/NNP/*+가든/NNP/*
네이쳐메이드,,,,NNP,*,F,네이쳐메이드,Compound,*,*,네이쳐/NNP/*+메이드/NNP/*
피셔스프라이스,,,,NNP,*,F,피셔스프라이스,Compound,*,*,피셔스/NNP/*+프라이스/NNP/*
3세,,,,NNP,*,F,3세,*,*,*,*
2xl,,,,NNP,*,F,2xl,*,*,*,*
k5,,,,NNP,*,F,k5,*,*,*,*
a8,,,,SL,*,F,a8,*,*,*,*
a4,,,,NNP,*,F,a4,*,*,*,*
맥북에어,,,,NNP,*,F,맥북에어,Preanalysis,NNP,NNP,맥북/NNP/*+에어/NNP/*
블랙앤데커,,,,NNP,*,F,블랙앤데커,*,*,*,*
엔화,,,,NNG,*,F,엔화,*,*,*,*
갤럭시탭,,,,NNP,*,T,갤럭시탭,Compound,*,*,갤럭시/NNP/*+탭/NNP/*
s3,,,,SL,*,F,s3,*,*,*,*
3g,,,,NNP,*,F,3g,*,*,*,*
2g,,,,NNP,*,F,2g,*,*,*,*
리틀타익스,,,,NNP,*,F,리틀타익스,Compound,*,*,리틀/NNP/*+타익스/NNP/*
돌체구스터,,,,NNP,*,F,돌체구스터,Compound,*,*,돌체/NNP/*+구스터/NNP/*
유기농궁,,,,NNG,*,T,유기농궁,Compound,*,*,유기농/NNG/*+궁/NNG/*
오토비스,,,,NNP,*,F,오토비스,*,*,*,*
오일릴리,,,,NNP,*,F,오일릴리,*,*,*,*
리바이스,,,,NNP,*,F,리바이스,*,*,*,*
휠리스,,,,NNP,*,F,휠리스,*,*,*,*
하이큐,,,,NNP,*,F,하이큐,*,*,*,*
브레라,,,,NNP,*,F,브레라,*,*,*,*
발뮤다,,,,NNP,*,F,발뮤다,*,*,*,*
르꼬끄,,,,NNP,*,F,르꼬끄,*,*,*,*
로렉스,,,,NNP,*,F,로렉스,*,*,*,*
다이치,,,,NNP,*,F,다이치,*,*,*,*
힙색,,,,NNP,*,T,힙색,*,*,*,*
핏빗,,,,NNP,*,T,핏빗,*,*,*,*
튼살,,,,NNP,*,T,튼살,*,*,*,*
찡구,,,,NNP,*,F,찡구,*,*,*,*
라꾸,,,,NNP,*,F,라꾸,*,*,*,*
듀엘,,,,NNP,*,T,듀엘,*,*,*,*
6s,,,,SL,*,F,6s,*,*,*,*
피셔프라이스,,,,NNP,*,F,피셔프라이스,Compound,*,*,피셔/NNP/*+프라이스/NNP/*
제이에스티나,,,,NNP,*,F,제이에스티나,Compound,*,*,제이/NNP/*+에스티나/NNP/*
휴플러스,,,,NNP,*,F,휴플러스,*,*,*,*
아쿠아퍼,,,,NNP,*,F,아쿠아퍼,*,*,*,*
아이오페,,,,NNP,*,F,아이오페,*,*,*,*
스와들미,,,,NNP,*,F,스와들미,*,*,*,*
베비언스,,,,NNP,*,F,베비언스,*,*,*,*
르크루제,,,,NNP,*,F,르크루제,*,*,*,*
라꾸라꾸,,,,NNP,*,F,라꾸라꾸,Compound,*,*,라꾸/NNP/*+라꾸/NNP/*
카베진,,,,NNP,*,T,카베진,*,*,*,*
잘마름,,,,NNP,*,T,잘마름,*,*,*,*
세타필,,,,NNP,*,T,세타필,*,*,*,*
본베베,,,,NNP,*,F,본베베,*,*,*,*
마띨다,,,,NNP,*,F,마띨다,*,*,*,*
루이비,,,,NNP,*,F,루이비,*,*,*,*
누스킨,,,,NNP,*,T,누스킨,*,*,*,*
그라코,,,,NNP,*,F,그라코,*,*,*,*
토즈,,,,NNP,*,F,토즈,*,*,*,*
쿠첸,,,,NNP,*,T,쿠첸,*,*,*,*
만다리나덕,,,,NNP,*,T,만다리나덕,*,*,*,*
카놀라유,,,,NNP,*,F,카놀라유,*,*,*,*
보틀워머,,,,NNP,*,F,보틀워머,Compound,*,*,보틀/NNP/*+워머/NNP/*
수유복,,,,NNG,*,T,수유복,Compound,*,*,수유/NNG/*+복/NNG/*
보솜이,,,,NNP,*,F,보솜이,*,*,*,*
디퓨져,,,,NNP,*,F,디퓨져,*,*,*,*
다지기,,,,NNP,*,F,다지기,*,*,*,*
릿첼,,,,NNP,*,T,릿첼,*,*,*,*
14k,,,,NNP,*,F,14k,*,*,*,*
스위마바,,,,NNP,*,F,스위마바,*,*,*,*
맘스보드,,,,NNP,*,F,맘스보드,Compound,*,*,맘스/NNP/*+보드/NNP/*
흔들말,,,,NNP,*,T,흔들말,*,*,*,*
토미카,,,,NNP,*,F,토미카,*,*,*,*
제니쥬,,,,NNP,*,F,제니쥬,*,*,*,*
킨도,,,,NNP,*,F,킨도,*,*,*,*
고야드,,,,NNP,*,F,고야드,*,*,*,*
글끼말끼,,,,NNP,*,F,글끼말끼,*,*,*,*
실바니안,,,,NNP,*,T,실바니안,*,*,*,*
포그내,,,,NNP,*,F,포그내,*,*,*,*
남아,,,,NNP,*,F,남아,*,*,*,*
코스트코,,,,NNP,*,F,코스트코,*,*,*,*
찜기,,,,NNP,*,F,찜기,*,*,*,*
협탁,,,,NNP,*,T,협탁,*,*,*,*
g5,,,,NNP,*,F,g5,*,*,*,*
g4,,,,NNP,*,F,g4,*,*,*,*
트와이스,,,,NNP,*,F,트와이스,*,*,*,*
오버워치,,,,NNP,*,F,오버워치,*,*,*,*
썬그라스,,,,NNP,*,F,썬그라스,*,*,*,*
실바니아,,,,NNP,*,F,실바니아,*,*,*,*
스케쳐스,,,,NNP,*,F,스케쳐스,*,*,*,*
미니어쳐,,,,NNP,*,F,미니어쳐,*,*,*,*
레스포삭,,,,NNP,*,T,레스포삭,*,*,*,*
제모기,,,,NNG,*,F,제모기,Compound,*,*,제모/NNG/*+기/NNG/*
오플라,,,,NNP,*,F,오플라,*,*,*,*
아벤트,,,,NNP,*,F,아벤트,*,*,*,*
시디즈,,,,NNP,*,F,시디즈,*,*,*,*
스테퍼,,,,NNP,*,F,스테퍼,*,*,*,*
마뮤트,,,,NNP,*,F,마뮤트,*,*,*,*
레이퀸,,,,NNP,*,T,레이퀸,*,*,*,*
띠어리,,,,NNP,*,F,띠어리,*,*,*,*
핫팩,,,,NNP,*,T,핫팩,*,*,*,*
너프,,,,NNP,*,F,너프,*,*,*,*
아이엠마더,,,,NNP,*,F,아이엠마더,*,*,*,*
샘소나이트,,,,NNP,*,F,샘소나이트,*,*,*,*
인비오,,,,NNP,*,F,인비오,*,*,*,*
오르빗,,,,NNP,*,T,오르빗,*,*,*,*
아너스,,,,NNP,*,F,아너스,*,*,*,*
백조이,,,,NNP,*,F,백조이,*,*,*,*
따수미,,,,NNP,*,F,따수미,*,*,*,*
듀플로,,,,NNP,*,F,듀플로,*,*,*,*
겔럭시,,,,NNP,*,F,겔럭시,*,*,*,*
가누다,,,,NNP,*,F,가누다,*,*,*,*
키링,,,,NNP,*,T,키링,*,*,*,*
쿠킹,,,,NNP,*,T,쿠킹,*,*,*,*
칸켄,,,,NNP,*,T,칸켄,*,*,*,*
아쉬,,,,NNP,*,F,아쉬,*,*,*,*
피지오겔,,,,NNP,*,T,피지오겔,*,*,*,*
애플워치,,,,NNP,*,F,애플워치,*,*,*,*
푸쉬카,,,,NNP,*,F,푸쉬카,*,*,*,*
에어콘,,,,NNP,*,T,에어콘,*,*,*,*
애터미,,,,NNP,*,F,애터미,*,*,*,*
썬크림,,,,NNP,*,T,썬크림,*,*,*,*
삼국지,,,,NNP,*,F,삼국지,*,*,*,*
보테가,,,,NNP,*,F,보테가,*,*,*,*
까이유,,,,NNP,*,F,까이유,*,*,*,*
플룻,,,,NNP,*,T,플룻,*,*,*,*
짐볼,,,,NNP,*,T,짐볼,*,*,*,*
빈백,,,,NNP,*,T,빈백,*,*,*,*
랑콤,,,,NNP,*,T,랑콤,*,*,*,*
mp3,,,,SL,*,F,mp3,*,*,*,*
전자랜지,,,,NNP,*,F,전자랜지,*,*,*,*
뉴발란스,,,,NNP,*,F,뉴발란스,*,*,*,*
글라스락,,,,NNP,*,T,글라스락,*,*,*,*
포맘스,,,,NNP,*,F,포맘스,*,*,*,*
턱받이,,,,NNP,*,F,턱받이,*,*,*,*
중고차,,,,NNP,*,F,중고차,*,*,*,*
위드맘,,,,NNP,*,T,위드맘,*,*,*,*
선풍기,,,,NNP,*,F,선풍기,*,*,*,*
브이텍,,,,NNP,*,T,브이텍,*,*,*,*
부동산,,,,NNP,*,T,부동산,*,*,*,*
베이킹,,,,NNP,*,T,베이킹,*,*,*,*
바리깡,,,,NNG,*,F,이발기,Compound,*,*,이발/NNG/*+기/NNG/*
렌지대,,,,NNP,*,F,렌지대,*,*,*,*
고대기,,,,NNP,*,F,고대기,*,*,*,*
팩트,,,,NNP,*,F,팩트,*,*,*,*
쿠론,,,,NNP,*,T,쿠론,*,*,*,*
에그,,,,NNP,*,F,에그,*,*,*,*
롱샴,,,,NNP,*,T,롱샴,*,*,*,*
제이크루,,,,NNP,*,F,제이크루,*,*,*,*
에스티로더,,,,NNP,*,F,에스티로더,*,*,*,*
베네피트,,,,NNP,*,F,베네피트,*,*,*,*
솔루토이,,,,NNP,*,F,솔루토이,*,*,*,*
랄프로렌,,,,NNP,*,T,랄프로렌,*,*,*,*
한라봉,,,,NNP,*,T,한라봉,*,*,*,*
팸퍼스,,,,NNP,*,F,팸퍼스,*,*,*,*
콩순이,,,,NNP,*,F,콩순이,*,*,*,*
블루독,,,,NNP,*,T,블루독,*,*,*,*
홀레,,,,NNP,*,F,홀레,*,*,*,*
토들피카소,,,,NNP,*,F,토들피카소,*,*,*,*
잉글레시나,,,,NNP,*,F,잉글레시나,*,*,*,*
루이까또즈,,,,NNP,*,F,루이까또즈,*,*,*,*
양키캔들,,,,NNG,*,T,양키캔들,Compound,*,*,양키/NNG/*+캔들/NNG/*
막스마라,,,,NNP,*,F,막스마라,*,*,*,*
치발기,,,,NNP,*,F,치발기,*,*,*,*
옥토넛,,,,NNP,*,T,옥토넛,*,*,*,*
에듀볼,,,,NNP,*,T,에듀볼,*,*,*,*
록시땅,,,,NNP,*,T,록시땅,*,*,*,*
또봇,,,,NNP,*,T,또봇,*,*,*,*
리큅,,,,NNP,*,T,리큅,*,*,*,*
데싱디바,,,,NNP,*,F,데싱디바,*,*,*,*
조말론,,,,NNP,*,T,조말론,*,*,*,*
정관장,,,,NNP,*,T,정관장,*,*,*,*
전동차,,,,NNP,*,F,전동차,*,*,*,*
요가복,,,,NNG,*,T,요가복,Compound,*,*,요가/NNG/*+복/NNG/*
에트로,,,,NNP,*,F,에트로,*,*,*,*
스텝퍼,,,,NNP,*,F,스텝퍼,*,*,*,*
스와들,,,,NNP,*,T,스와들,*,*,*,*
설화수,,,,NNP,*,F,설화수,*,*,*,*
새상품,,,,NNP,*,T,새상품,*,*,*,*
매직캔,,,,NNP,*,T,매직캔,*,*,*,*
공유기,,,,NNP,*,F,공유기,*,*,*,*
뉴나,,,,NNP,*,F,뉴나,*,*,*,*
핏플랍,,,,NNP,*,T,핏플랍,*,*,*,*
스텐드,,,,NNP,*,F,스텐드,*,*,*,*
에어워셔,,,,NNP,*,F,에어워셔,Preanalysis,NNP,NNP,에어/NNP/*+워셔/NNP/*
테블릿,,,,NNP,*,T,테블릿,*,*,*,*
스너그,,,,NNP,*,F,스너그,*,*,*,*
복합기,,,,NNP,*,F,복합기,*,*,*,*
노부영,,,,NNP,*,T,노부영,*,*,*,*
베이비뵨,,,,NNP,*,T,베이비뵨,*,*,*,*
르쿠르제,,,,NNP,*,F,르쿠르제,*,*,*,*
에르고,,,,NNP,*,F,에르고,*,*,*,*
신생아,,,,NNP,*,F,신생아,*,*,*,*
세븐라이너,,,,NNP,*,F,세븐라이너,*,*,*,*
트램폴린,,,,NNP,*,T,트램폴린,*,*,*,*
오르다,,,,NNP,*,F,오르다,*,*,*,*
비지쥬,,,,NNP,*,F,비지쥬,*,*,*,*
롱패딩,,,,NNG,*,T,롱패딩,Compound,*,*,롱/NNG/*+패딩/NNG/*
쏘서,,,,NNP,*,F,쏘서,*,*,*,*
조니워커,,,,NNP,*,F,조니워커,*,*,*,*
네소프레소,,,,NNP,*,F,네소프레소,*,*,*,*
다이노포스,,,,NNP,*,F,다이노포스,*,*,*,*
방탄소년단,,,,NNP,*,T,방탄소년단,*,*,*,*
메트로시티,,,,NNP,*,F,메트로시티,*,*,*,*
젠틀몬스터,,,,NNP,*,F,젠틀몬스터,*,*,*,*
캘빈클라인,,,,NNP,*,T,캘빈클라인,*,*,*,*
허벌라이프,,,,NNP,*,F,허벌라이프,*,*,*,*
플레이하우스,,,,NNP,*,F,플레이하우스,*,*,*,*
자동차,,,,NNP,*,F,자동차,*,*,*,*
전자렌지,,,,NNP,*,F,전자렌지,*,*,*,*
유모차,,,,NNP,*,F,유모차,*,*,*,*
노비스,,,,NNP,*,F,노비스,*,*,*,*
걸음마,,,,NNP,*,F,걸음마,*,*,*,*
눈썰매,,,,NNP,*,F,눈썰매,*,*,*,*
임부복,,,,NNP,*,T,임부복,*,*,*,*
노트5,,,,NNP,*,F,노트5,*,*,*,*
붕붕카,,,,NNP,*,F,붕붕카,*,*,*,*
뉴스킨,,,,NNP,*,T,뉴스킨,*,*,*,*
게임기,,,,NNP,*,F,게임기,*,*,*,*
터닝메카드,,,,NNP,*,F,터닝메카드,*,*,*,*
휴롬,,,,NNP,*,T,휴롬,*,*,*,*
자이글,,,,NNP,*,T,자이글,*,*,*,*
스타벅스,,,,NNP,*,F,스타벅스,*,*,*,*
마인크래프트,,,,NNP,*,F,마인크래프트,*,*,*,*
메이플스토리,,,,NNP,*,F,메이플스토리,*,*,*,*
페레가모,,,,NNP,*,F,페레가모,*,*,*,*
썬글라스,,,,NNP,*,F,썬글라스,*,*,*,*
체중계,,,,NNP,*,F,체중계,*,*,*,*
세이펜,,,,NNP,*,T,세이펜,*,*,*,*
보드복,,,,NNP,*,T,보드복,*,*,*,*
공기계,,,,NNP,*,F,공기계,*,*,*,*
디올,,,,NNP,*,T,디올,*,*,*,*
덴비,,,,NNP,*,F,덴비,*,*,*,*
카페트,,,,NNP,*,F,카페트,*,*,*,*
페라가모,,,,NNP,*,F,페라가모,*,*,*,*
지방시,,,,NNP,*,F,지방시,*,*,*,*
슬립온,,,,NNP,*,T,슬립온,*,*,*,*
드롱기,,,,NNP,*,F,드롱기,*,*,*,*
오리발,,,,NNP,*,T,오리발,*,*,*,*
온풍기,,,,NNP,*,F,온풍기,*,*,*,*
갈바닉,,,,NNP,*,T,갈바닉,*,*,*,*
오쿠,,,,NNP,*,F,오쿠,*,*,*,*
크로스백,,,,NNP,*,T,크로스백,*,*,*,*
후라이팬,,,,NNP,*,T,후라이팬,*,*,*,*
옷걸이,,,,NNP,*,F,옷걸이,*,*,*,*
플스,,,,NNP,*,F,플스,*,*,*,*
전자레인지,,,,NNP,*,F,전자레인지,*,*,*,*
스마트폰,,,,NNP,*,T,스마트폰,*,*,*,*
캔들,,,,NNP,*,T,캔들,*,*,*,*
스와로브스키,,,,NNP,*,F,스와로브스키,*,*,*,*
스와들업,,,,NNP,*,T,스와들업,*,*,*,*
목도리,,,,NNP,*,F,목도리,*,*,*,*
유팡,,,,NNP,*,T,유팡,*,*,*,*
우주복,,,,NNP,*,T,우주복,*,*,*,*
포트메리온,,,,NNP,*,T,포트메리온,*,*,*,*
래쉬가드,,,,NNP,*,F,래쉬가드,*,*,*,*
휴대폰,,,,NNP,*,T,휴대폰,*,*,*,*
범보,,,,NNP,*,F,범보,*,*,*,*
맥포머스,,,,NNP,*,F,맥포머스,*,*,*,*
나눔,,,,NNP,*,T,나눔,*,*,*,*
가스렌지,,,,NNP,*,F,가스렌지,*,*,*,*
귀걸이,,,,NNP,*,F,귀걸이,*,*,*,*
목걸이,,,,NNP,*,F,목걸이,*,*,*,*
러닝홈,,,,NNP,*,T,러닝홈,*,*,*,*
압타밀,,,,NNP,*,T,압타밀,*,*,*,*
상품권,,,,NNP,*,T,상품권,*,*,*,*
아디다스,,,,NNP,*,F,아디다스,*,*,*,*
토리버치,,,,NNP,*,F,토리버치,*,*,*,*
힙시트,,,,NNP,*,F,힙시트,*,*,*,*
유축기,,,,NNP,*,F,유축기,*,*,*,*
고데기,,,,NNP,*,F,고데기,*,*,*,*
점퍼루,,,,NNP,*,F,점퍼루,*,*,*,*
백팩,,,,NNP,*,T,백팩,*,*,*,*
장난감,,,,NNP,*,T,장난감,*,*,*,*
운동화,,,,NNP,*,F,운동화,*,*,*,*
핸드폰,,,,NNP,*,T,핸드폰,*,*,*,*
두닷,,,,NNP,*,T,두닷,*,*,*,*
몽클레어,,,,NNP,*,F,몽클레어,*,*,*,*
밀리밤,,,,NNP,*,T,밀리밤,*,*,*,*
사운드북,,,,NNP,*,T,사운드북,*,*,*,*
노트북,,,,NNP,*,T,노트북,*,*,*,*
안전문,,,,NNP,*,T,안전문,*,*,*,*
미끄럼틀,,,,NNP,*,T,미끄럼틀,*,*,*,*
냉장고,,,,NNP,*,F,냉장고,*,*,*,*
바운서,,,,NNP,*,F,바운서,*,*,*,*
아기띠,,,,NNP,*,F,아기띠,*,*,*,*
자전거,,,,NNP,*,F,자전거,*,*,*,*
s7,,,,SL,*,F,s7,*,*,*,*
s6,,,,SL,*,F,s6,*,*,*,*
아이패드,,,,NNP,*,F,아이패드,*,*,*,*
에어,,,,NNP,*,F,에어,*,*,*,*
피규어,,,,NNP,*,F,피규어,*,*,*,*
ps,,,,SL,*,F,ps,*,*,*,*
ps4,,,,SL,*,F,ps4,*,*,*,*
ps3,,,,SL,*,F,ps3,*,*,*,*
ps2,,,,SL,*,F,ps2,*,*,*,*
리모컨,,,,NNP,*,T,리모컨,*,*,*,*
리모콘,,,,NNP,*,T,리모콘,*,*,*,*
플레이스테이션,,,,NNP,*,T,플레이스테이션,*,*,*,*
크록스,,,,NNP,*,F,크록스,*,*,*,*
세종특별시,0,0,0,NNP,지명,F,세종특별시,Compound,*,*,세종/NNG/*+특별/NNG/*+시/NNG/*
세종시,0,0,0,NNP,지명,F,세종시,Compound,*,*,세종/NNP/지명+시/NNG/*
나인봇,,,,NNP,*,T,나인봇,*,*,*,*
고프로,,,,NNP,*,F,고프로,*,*,*,*
